Time CaSSavg CaJSRavg JRyRtot PRyR_open PRyR_ready PNorm_mode PnotVinact PLType_open CaToT2 PIto2_open CaJSRtot CaSStot 
5.525 0.000218739 0.709674 2.9587e-06 0.0006 0.4064 0.995 0.844 0 6.94058 0.003 0.00033902 2.18731 
5.526 0.000207273 0.7099 1.97043e-06 0.0004 0.4072 0.995 0.844 0 6.94033 0 0.000331359 2.18768 
5.527 0.000208642 0.710124 3.0462e-06 0.0006 0.4076 0.995 0.846 0 6.94009 0.001 0.000332261 2.18803 
5.528 0.000217753 0.710332 3.01481e-06 0.0006 0.408 0.995 0.846 0 6.93984 0.002 0.000336863 2.18837 
5.529 0.000217552 0.710539 2.99769e-06 0.0006 0.4092 0.995 0.846 0 6.93959 0 0.000336597 2.1887 
5.53 0.000217038 0.710746 2.98181e-06 0.0006 0.4098 0.995 0.847 0 6.93935 0.002 0.000335992 2.18903 
5.531 0.000216493 0.710952 2.96703e-06 0.0006 0.4104 0.997 0.849 0 6.93911 0.001 0.000335344 2.18936 
5.532 0.000215955 0.711158 2.95328e-06 0.0006 0.411 0.997 0.849 0 6.93886 0 0.000334697 2.18968 
5.533 0.00021543 0.711362 2.94048e-06 0.0006 0.4124 0.997 0.851 0 6.93862 0 0.000334055 2.19001 
5.534 0.000214918 0.711566 2.92855e-06 0.0006 0.4126 0.997 0.851 0 6.93838 0.002 0.000333418 2.19033 
5.535 0.000214418 0.711769 2.91744e-06 0.0006 0.4128 0.997 0.851 0 6.93814 0.002 0.000332787 2.19066 
5.536 0.000203743 0.711975 1.98686e-06 0.0004 0.4134 0.997 0.851 0 6.9379 0.004 0.000329683 2.19098 
5.537 0.000202882 0.712189 1.98589e-06 0.0004 0.4144 0.996 0.851 0 6.93766 0.001 0.000329098 2.19132 
5.538 0.000201633 0.712401 1.98443e-06 0.0004 0.4148 0.995 0.851 0 6.93742 0.004 0.000327381 2.19166 
5.539 0.000188943 0.712619 0 0 0.415 0.996 0.851 0 6.93718 0.003 0.000320633 2.19201 
5.54 0.000177637 0.712857 0 0 0.4158 0.997 0.851 0 6.93694 0.001 0.000310664 2.19239 
5.541 0.000175485 0.713093 0 0 0.4168 0.997 0.851 0 6.9367 0.001 0.000307404 2.19277 
5.542 0.000174616 0.713326 0 0 0.4168 0.997 0.852 0 6.93647 0.001 0.000305988 2.19315 
5.543 0.000174061 0.713557 0 0 0.4178 0.997 0.852 0 6.93623 0 0.000305073 2.19352 
5.544 0.000173601 0.713786 0 0 0.4188 0.997 0.853 0 6.936 0.001 0.000304314 2.19388 
5.545 0.000173176 0.714012 0 0 0.4196 0.997 0.853 0 6.93576 0.001 0.000303611 2.19424 
5.546 0.000172766 0.714237 0 0 0.42 0.997 0.853 0 6.93553 0.001 0.000302935 2.1946 
5.547 0.000172368 0.714459 0 0 0.421 0.997 0.853 0 6.9353 0.001 0.000302275 2.19496 
5.548 0.000171976 0.71468 0 0 0.4218 0.997 0.853 0 6.93506 0 0.000301629 2.19531 
5.549 0.000171592 0.714899 0 0 0.4226 0.997 0.853 0 6.93483 0.001 0.000300992 2.19566 
5.55 0.000171213 0.715117 0 0 0.4236 0.998 0.853 0 6.9346 0.003 0.000300365 2.19601 
5.551 0.000170838 0.715333 0 0 0.4242 0.998 0.853 0 6.93437 0.003 0.000299747 2.19635 
5.552 0.000170469 0.715548 0 0 0.4254 0.997 0.853 0 6.93414 0.001 0.000299135 2.19669 
5.553 0.000170103 0.715761 0 0 0.4262 0.997 0.853 0 6.93392 0.003 0.00029853 2.19703 
5.554 0.000169741 0.715973 0 0 0.427 0.997 0.853 0 6.93369 0.001 0.000297931 2.19737 
5.555 0.000169383 0.716183 0 0 0.4274 0.996 0.854 0 6.93346 0.001 0.000297337 2.1977 
5.556 0.000176264 0.716388 1.09077e-06 0.0002 0.4276 0.996 0.854 0 6.93323 0.003 0.000302437 2.19803 
5.557 0.000181977 0.716579 1.07759e-06 0.0002 0.4276 0.996 0.854 0 6.93301 0.002 0.000305404 2.19833 
5.558 0.000182661 0.71677 2.15861e-06 0.0004 0.4284 0.996 0.855 0 6.93278 0.003 0.000306017 2.19863 
5.559 0.000192852 0.716944 1.05883e-06 0.0002 0.429 0.996 0.855 0 6.93256 0.001 0.00031138 2.19891 
5.56 0.000181926 0.717136 1.05567e-06 0.0002 0.4296 0.997 0.856 0 6.93233 0.001 0.00030512 2.19921 
5.561 0.000181006 0.717327 1.05154e-06 0.0002 0.4302 0.997 0.857 0 6.93211 0.003 0.000303964 2.19951 
5.562 0.0001811 0.717515 1.04763e-06 0.0002 0.4308 0.997 0.857 0 6.93189 0 0.000304133 2.19981 
5.563 0.00018032 0.717705 1.04398e-06 0.0002 0.4308 0.997 0.858 0 6.93166 0.002 0.000302982 2.20011 
5.564 0.000203236 0.717879 3.00761e-06 0.0006 0.4308 0.997 0.859 0 6.93144 0.001 0.000307407 2.20039 
5.565 0.000203977 0.718039 2.96627e-06 0.0006 0.4312 0.997 0.859 0 6.93122 0 0.000308145 2.20063 
5.566 0.000203384 0.7182 2.92875e-06 0.0006 0.4316 0.997 0.859 0 6.931 0.002 0.000307773 2.20089 
5.567 0.000191145 0.718375 1.97024e-06 0.0004 0.4328 0.997 0.859 0 6.93078 0.001 0.000304926 2.20116 
5.568 0.000201372 0.718547 2.88609e-06 0.0006 0.4334 0.997 0.859 0 6.93056 0.001 0.000306008 2.20143 
5.569 0.000201565 0.718709 2.85474e-06 0.0006 0.4336 0.997 0.859 0 6.93034 0.001 0.000306193 2.20168 
5.57 0.000191811 0.718873 1.91255e-06 0.0004 0.4348 0.997 0.859 0 6.93012 0 0.000304683 2.20194 
5.571 0.000189183 0.71905 1.90703e-06 0.0004 0.4358 0.997 0.859 0 6.9299 0 0.000302855 2.20221 
5.572 0.000188647 0.719225 1.89935e-06 0.0004 0.4374 0.997 0.86 0 6.92968 0 0.000302194 2.20249 
5.573 0.000189906 0.719399 2.86339e-06 0.0006 0.4382 0.997 0.86 0 6.92946 0.001 0.000302979 2.20276 
5.574 0.000191265 0.719563 1.87638e-06 0.0004 0.4384 0.997 0.861 0 6.92925 0.001 0.000303884 2.20302 
5.575 0.000187703 0.719737 1.87149e-06 0.0004 0.439 0.997 0.861 0 6.92903 0.004 0.000300958 2.20329 
5.576 0.000177823 0.719912 9.47691e-07 0.0002 0.4394 0.997 0.861 0 6.92881 0.002 0.000298137 2.20357 
5.577 0.000175289 0.720097 9.51648e-07 0.0002 0.4404 0.997 0.861 0 6.9286 0.002 0.000296009 2.20386 
5.578 0.000174796 0.72028 9.53908e-07 0.0002 0.441 0.997 0.861 0 6.92838 0.001 0.000295249 2.20415 
5.579 0.000174462 0.720462 9.56039e-07 0.0002 0.4418 0.997 0.861 0 6.92817 0.002 0.000294674 2.20444 
5.58 0.000174155 0.720643 9.58067e-07 0.0002 0.4426 0.997 0.861 0 6.92796 0 0.000294139 2.20472 
5.581 0.000173864 0.720822 9.59986e-07 0.0002 0.4428 0.997 0.861 0 6.92774 0 0.000293621 2.205 
5.582 0.000173574 0.720999 9.61815e-07 0.0002 0.4432 0.996 0.862 0 6.92753 0.001 0.000293112 2.20528 
5.583 0.000173289 0.721176 9.63555e-07 0.0002 0.4438 0.996 0.862 0 6.92732 0.004 0.00029261 2.20556 
5.584 0.000165918 0.721354 0 0 0.4444 0.996 0.864 0 6.92711 0.003 0.000288833 2.20584 
5.585 0.000161284 0.721542 0 0 0.4446 0.996 0.864 0 6.9269 0 0.000283786 2.20614 
5.586 0.00016031 0.721728 0 0 0.4448 0.996 0.864 0 6.92669 0.002 0.000282261 2.20644 
5.587 0.000169826 0.721906 1.09458e-06 0.0002 0.446 0.996 0.864 0 6.92648 0.001 0.00028837 2.20672 
5.588 0.000172923 0.722072 1.08514e-06 0.0002 0.4462 0.996 0.865 0 6.92627 0.002 0.000290223 2.20698 
5.589 0.000185666 0.722223 2.11321e-06 0.0004 0.446 0.996 0.867 0 6.92606 0 0.000293698 2.20722 
5.59 0.000197786 0.72236 3.07351e-06 0.0006 0.446 0.996 0.867 0 6.92585 0.002 0.000296011 2.20744 
5.591 0.00019732 0.722497 3.02808e-06 0.0006 0.4468 0.996 0.868 0 6.92564 0 0.000295852 2.20765 
5.592 0.000184792 0.722646 2.0311e-06 0.0004 0.4472 0.996 0.868 0 6.92543 0.001 0.00029318 2.20789 
5.593 0.000188961 0.722796 3.12021e-06 0.0006 0.4488 0.996 0.868 0 6.92523 0 0.000296927 2.20812 
5.594 0.000186456 0.722935 2.10482e-06 0.0004 0.4492 0.996 0.868 0 6.92502 0.003 0.000298908 2.20834 
5.595 0.000184708 0.723086 2.09859e-06 0.0004 0.45 0.996 0.868 0 6.92481 0.002 0.000297534 2.20858 
5.596 0.000184265 0.723237 2.09186e-06 0.0004 0.4508 0.997 0.868 0 6.92461 0.003 0.000296967 2.20882 
5.597 0.000176093 0.723391 1.07137e-06 0.0002 0.4514 0.996 0.869 0 6.9244 0 0.000292901 2.20906 
5.598 0.000171543 0.723556 1.06665e-06 0.0002 0.4518 0.996 0.871 0 6.9242 0.002 0.000287942 2.20932 
5.599 0.000170555 0.72372 1.06224e-06 0.0002 0.4522 0.996 0.871 0 6.92399 0.001 0.000286462 2.20958 
5.6 0.000170042 0.723883 1.05814e-06 0.0002 0.4534 0.995 0.871 0 6.92379 0 0.000285687 2.20983 
5.601 0.000159934 0.724051 0 0 0.4542 0.994 0.872 0 6.92359 0.003 0.000280142 2.2101 
5.602 0.000156642 0.724227 0 0 0.4548 0.994 0.872 0 6.92338 0 0.00027608 2.21038 
5.603 0.000155789 0.724402 0 0 0.4552 0.993 0.873 0 6.92318 0.001 0.000274724 2.21065 
5.604 0.000155335 0.724574 0 0 0.456 0.993 0.873 0 6.92298 0.001 0.00027397 2.21092 
5.605 0.000154987 0.724745 0 0 0.4566 0.992 0.873 0 6.92278 0 0.00027339 2.21119 
5.606 0.000154675 0.724915 0 0 0.4572 0.992 0.873 0 6.92258 0.001 0.000272869 2.21146 
5.607 0.000154378 0.725082 0 0 0.4576 0.992 0.874 0 6.92238 0.001 0.000272372 2.21172 
5.608 0.000154089 0.725249 0 0 0.458 0.991 0.875 0 6.92218 0.003 0.000271889 2.21198 
5.609 0.000153806 0.725414 0 0 0.4586 0.991 0.875 0 6.92198 0.001 0.000271415 2.21224 
5.61 0.000153528 0.725578 0 0 0.4592 0.992 0.875 0 6.92178 0.001 0.00027095 2.2125 
5.611 0.000153253 0.72574 0 0 0.4594 0.992 0.875 0 6.92158 0 0.000270491 2.21275 
5.612 0.000152982 0.725902 0 0 0.4596 0.992 0.876 0 6.92138 0 0.000270037 2.21301 
5.613 0.000153005 0.726061 0 0 0.4602 0.992 0.877 0 6.92119 0.001 0.000270046 2.21326 
5.614 0.000152529 0.72622 0 0 0.4612 0.992 0.877 0 6.92099 0.001 0.000269277 2.21351 
5.615 0.000152211 0.726378 0 0 0.4614 0.992 0.877 0 6.9208 0 0.000268747 2.21376 
5.616 0.000151935 0.726535 0 0 0.4626 0.992 0.877 0 6.9206 0.001 0.000268285 2.214 
5.617 0.000151673 0.726692 0 0 0.4628 0.992 0.877 0 6.9204 0.002 0.000267846 2.21425 
5.618 0.000151416 0.726847 0 0 0.464 0.992 0.877 0 6.92021 0 0.000267415 2.21449 
5.619 0.000151162 0.727001 0 0 0.4644 0.992 0.878 0 6.92002 0.001 0.000266989 2.21473 
5.62 0.00015091 0.727154 0 0 0.465 0.993 0.878 0 6.91982 0 0.000266567 2.21497 
5.621 0.000150659 0.727306 0 0 0.4658 0.993 0.878 0 6.91963 0.001 0.000266148 2.21521 
5.622 0.000150411 0.727458 0 0 0.466 0.992 0.878 0 6.91944 0 0.000265732 2.21544 
5.623 0.000150164 0.727608 0 0 0.4668 0.992 0.878 0 6.91924 0 0.000265318 2.21568 
5.624 0.000149919 0.727758 0 0 0.4674 0.992 0.878 0 6.91905 0 0.000264907 2.21591 
5.625 0.000149675 0.727907 0 0 0.4678 0.991 0.878 0 6.91886 0 0.000264499 2.21615 
5.626 0.000149433 0.728055 0 0 0.468 0.992 0.879 0 6.91867 0.002 0.000264093 2.21638 
5.627 0.000149193 0.728202 0 0 0.469 0.993 0.879 0 6.91848 0.001 0.000263689 2.21661 
5.628 0.000158532 0.728342 1.10486e-06 0.0002 0.4694 0.993 0.879 0 6.91829 0.005 0.000270035 2.21683 
5.629 0.000162291 0.728471 1.09453e-06 0.0002 0.47 0.993 0.88 0 6.9181 0.001 0.000272332 2.21703 
5.63 0.000162345 0.728599 1.0886e-06 0.0002 0.4708 0.993 0.88 0 6.91791 0.001 0.000272351 2.21723 
5.631 0.000162135 0.728728 1.08311e-06 0.0002 0.4712 0.993 0.881 0 6.91772 0 0.000272065 2.21743 
5.632 0.000161884 0.728857 1.07801e-06 0.0002 0.4718 0.993 0.882 0 6.91753 0 0.000271723 2.21763 
5.633 0.000170531 0.728984 2.11826e-06 0.0004 0.4718 0.993 0.882 0 6.91734 0 0.000273123 2.21783 
5.634 0.000174159 0.729096 2.09014e-06 0.0004 0.4724 0.993 0.882 0 6.91715 0 0.000274769 2.218 
5.635 0.000173963 0.72921 2.07101e-06 0.0004 0.4732 0.993 0.882 0 6.91697 0 0.000274643 2.21818 
5.636 0.000173597 0.729324 2.05335e-06 0.0004 0.4738 0.993 0.882 0 6.91678 0.001 0.000274338 2.21835 
5.637 0.00017322 0.729439 2.03701e-06 0.0004 0.4746 0.993 0.882 0 6.91659 0 0.000274004 2.21853 
5.638 0.000172851 0.729555 2.02186e-06 0.0004 0.4752 0.993 0.882 0 6.91641 0.002 0.000273661 2.21871 
5.639 0.00017249 0.72967 2.00781e-06 0.0004 0.4756 0.993 0.882 0 6.91622 0.001 0.000273313 2.21889 
5.64 0.00017214 0.729786 1.99477e-06 0.0004 0.476 0.993 0.882 0 6.91603 0 0.000272963 2.21906 
5.641 0.000171798 0.729902 1.98266e-06 0.0004 0.477 0.993 0.882 0 6.91585 0.002 0.000272612 2.21924 
5.642 0.000171466 0.730018 1.97141e-06 0.0004 0.477 0.993 0.883 0 6.91566 0.002 0.000272259 2.21942 
5.643 0.000171142 0.730134 1.96095e-06 0.0004 0.4774 0.993 0.883 0 6.91548 0.001 0.000271907 2.2196 
5.644 0.000170826 0.730249 1.95121e-06 0.0004 0.4778 0.994 0.883 0 6.91529 0 0.000271555 2.21978 
5.645 0.000161286 0.730367 9.85614e-07 0.0002 0.478 0.994 0.883 0 6.91511 0.001 0.00026933 2.21996 
5.646 0.000158399 0.730496 9.88702e-07 0.0002 0.4788 0.994 0.886 0 6.91492 0 0.000267215 2.22016 
5.647 0.000157983 0.730623 9.89626e-07 0.0002 0.4794 0.994 0.887 0 6.91474 0.001 0.000266606 2.22036 
5.648 0.000157733 0.73075 9.90486e-07 0.0002 0.4802 0.994 0.887 0 6.91456 0.002 0.000266188 2.22056 
5.649 0.000157513 0.730875 9.91303e-07 0.0002 0.481 0.994 0.887 0 6.91437 0.001 0.000265809 2.22075 
5.65 0.000157302 0.731 9.92081e-07 0.0002 0.4814 0.994 0.887 0 6.91419 0.001 0.000265443 2.22095 
5.651 0.000157096 0.731123 9.92822e-07 0.0002 0.4818 0.994 0.887 0 6.91401 0.002 0.000265084 2.22114 
5.652 0.000156893 0.731245 9.93529e-07 0.0002 0.4822 0.994 0.887 0 6.91383 0.001 0.000264732 2.22133 
5.653 0.000156693 0.731367 9.94204e-07 0.0002 0.4828 0.994 0.887 0 6.91365 0.001 0.000264384 2.22152 
5.654 0.000156495 0.731488 9.94848e-07 0.0002 0.4832 0.994 0.887 0 6.91346 0 0.000264041 2.2217 
5.655 0.000148825 0.731611 0 0 0.4842 0.994 0.887 0 6.91328 0.001 0.000260272 2.2219 
5.656 0.000144297 0.731744 0 0 0.4846 0.994 0.887 0 6.9131 0.001 0.000255355 2.22211 
5.657 0.000143413 0.731876 0 0 0.485 0.994 0.889 0 6.91292 0 0.000253969 2.22231 
5.658 0.00014301 0.732007 0 0 0.4856 0.994 0.889 0 6.91275 0.002 0.000253299 2.22252 
5.659 0.000142732 0.732137 0 0 0.4856 0.994 0.89 0 6.91257 0.001 0.00025283 2.22272 
5.66 0.000142492 0.732265 0 0 0.4858 0.994 0.891 0 6.91239 0 0.000252426 2.22292 
5.661 0.000142266 0.732392 0 0 0.486 0.995 0.891 0 6.91221 0.001 0.000252047 2.22312 
5.662 0.000142048 0.732519 0 0 0.4866 0.995 0.891 0 6.91203 0 0.000251679 2.22332 
5.663 0.000141835 0.732644 0 0 0.4882 0.995 0.891 0 6.91185 0 0.00025132 2.22351 
5.664 0.000141625 0.732768 0 0 0.4884 0.995 0.892 0 6.91168 0 0.000250966 2.22371 
5.665 0.000141586 0.732891 0 0 0.4888 0.995 0.892 0 6.9115 0 0.00025089 2.2239 
5.666 0.000141262 0.733013 0 0 0.4896 0.995 0.892 0 6.91133 0.001 0.000250354 2.22409 
5.667 0.000141027 0.733134 0 0 0.4904 0.995 0.892 0 6.91115 0.002 0.000249959 2.22428 
5.668 0.000140818 0.733255 0 0 0.4904 0.995 0.892 0 6.91097 0 0.000249606 2.22447 
5.669 0.000140618 0.733375 0 0 0.4912 0.995 0.893 0 6.9108 0 0.000249268 2.22465 
5.67 0.000140421 0.733494 0 0 0.492 0.995 0.893 0 6.91062 0 0.000248936 2.22484 
5.671 0.000140227 0.733612 0 0 0.4924 0.995 0.893 0 6.91045 0 0.000248608 2.22502 
5.672 0.000140034 0.733729 0 0 0.4928 0.996 0.893 0 6.91028 0.001 0.000248283 2.22521 
5.673 0.000139843 0.733846 0 0 0.4936 0.996 0.893 0 6.9101 0 0.000247961 2.22539 
5.674 0.000139653 0.733962 0 0 0.4946 0.996 0.893 0 6.90993 0.003 0.00024764 2.22557 
5.675 0.000139465 0.734077 0 0 0.4954 0.996 0.893 0 6.90976 0.003 0.000247322 2.22575 
5.676 0.000139277 0.734192 0 0 0.4962 0.996 0.893 0 6.90958 0 0.000247007 2.22592 
5.677 0.000139092 0.734306 0 0 0.497 0.996 0.893 0 6.90941 0.001 0.000246693 2.2261 
5.678 0.000138907 0.734419 0 0 0.4974 0.996 0.893 0 6.90924 0.001 0.000246381 2.22628 
5.679 0.000138723 0.734531 0 0 0.4976 0.996 0.893 0 6.90907 0.001 0.000246071 2.22645 
5.68 0.000138541 0.734643 0 0 0.4984 0.996 0.894 0 6.9089 0.002 0.000245763 2.22662 
5.681 0.000138359 0.734754 0 0 0.4988 0.996 0.894 0 6.90873 0.001 0.000245456 2.2268 
5.682 0.000138179 0.734865 0 0 0.4996 0.995 0.894 0 6.90855 0 0.000245152 2.22697 
5.683 0.000138 0.734975 0 0 0.4996 0.995 0.894 0 6.90838 0.002 0.000244849 2.22714 
5.684 0.000137821 0.735084 0 0 0.5002 0.995 0.894 0 6.90821 0.002 0.000244547 2.22731 
5.685 0.000137644 0.735193 0 0 0.5006 0.995 0.895 0 6.90804 0.001 0.000244248 2.22748 
5.686 0.000137468 0.735301 0 0 0.501 0.995 0.895 0 6.90788 0 0.00024395 2.22764 
5.687 0.000137292 0.735408 0 0 0.5012 0.995 0.895 0 6.90771 0 0.000243654 2.22781 
5.688 0.000137118 0.735515 0 0 0.5014 0.995 0.896 0 6.90754 0.004 0.000243359 2.22797 
5.689 0.000136945 0.735621 0 0 0.5018 0.995 0.897 0 6.90737 0.004 0.000243066 2.22814 
5.69 0.000136772 0.735727 0 0 0.5022 0.994 0.898 0 6.9072 0.003 0.000242775 2.2283 
5.691 0.000136601 0.735832 0 0 0.503 0.994 0.898 0 6.90703 0.001 0.000242485 2.22846 
5.692 0.00013643 0.735936 0 0 0.5032 0.995 0.898 0 6.90687 0.002 0.000242196 2.22863 
5.693 0.000136261 0.73604 0 0 0.5038 0.995 0.898 0 6.9067 0.001 0.000241909 2.22879 
5.694 0.000136092 0.736143 0 0 0.5042 0.995 0.898 0 6.90653 0.001 0.000241624 2.22895 
5.695 0.000135924 0.736246 0 0 0.5046 0.995 0.899 0 6.90636 0.003 0.00024134 2.2291 
5.696 0.000135757 0.736348 0 0 0.5048 0.995 0.899 0 6.9062 0.001 0.000241058 2.22926 
5.697 0.000135591 0.736449 0 0 0.506 0.995 0.899 0 6.90603 0 0.000240777 2.22942 
5.698 0.000135426 0.73655 0 0 0.5066 0.995 0.899 0 6.90587 0.001 0.000240498 2.22957 
5.699 0.000143744 0.736645 1.11941e-06 0.0002 0.5068 0.995 0.899 0 6.9057 0 0.000246508 2.22972 
5.7 0.000148789 0.736727 1.1071e-06 0.0002 0.507 0.995 0.899 0 6.90554 0.002 0.000249431 2.22985 
5.701 0.00014895 0.736809 1.10097e-06 0.0002 0.5076 0.995 0.899 0 6.90537 0.001 0.000249614 2.22997 
5.702 0.000144216 0.736893 0 0 0.5082 0.995 0.899 0 6.90521 0.001 0.000247965 2.2301 
5.703 0.000135892 0.736994 0 0 0.5088 0.995 0.899 0 6.90504 0.001 0.000241103 2.23026 
5.704 0.000134877 0.737094 0 0 0.5096 0.995 0.901 0 6.90488 0.002 0.000239555 2.23041 
5.705 0.000134494 0.737193 0 0 0.5102 0.995 0.902 0 6.90471 0 0.00023892 2.23057 
5.706 0.000134264 0.737291 0 0 0.5112 0.995 0.902 0 6.90455 0.003 0.000238531 2.23072 
5.707 0.000134079 0.737388 0 0 0.512 0.995 0.902 0 6.90439 0.004 0.000238217 2.23087 
5.708 0.000133908 0.737485 0 0 0.5126 0.995 0.903 0 6.90423 0.001 0.000237928 2.23102 
5.709 0.000133743 0.737581 0 0 0.5128 0.995 0.903 0 6.90406 0 0.000237649 2.23117 
5.71 0.000133582 0.737676 0 0 0.5132 0.995 0.905 0 6.9039 0 0.000237375 2.23131 
5.711 0.000133423 0.737771 0 0 0.5142 0.996 0.905 0 6.90374 0 0.000237105 2.23146 
5.712 0.000133265 0.737865 0 0 0.5154 0.996 0.908 0 6.90358 0.002 0.000236838 2.23161 
5.713 0.000133109 0.737959 0 0 0.5158 0.996 0.909 0 6.90341 0 0.000236574 2.23175 
5.714 0.000132954 0.738051 0 0 0.5164 0.996 0.91 0 6.90325 0.001 0.000236312 2.23189 
5.715 0.000132801 0.738143 0 0 0.5178 0.995 0.91 0 6.90309 0.001 0.000236052 2.23203 
5.716 0.000132649 0.738235 0 0 0.5182 0.995 0.91 0 6.90293 0.002 0.000235794 2.23218 
5.717 0.000132498 0.738326 0 0 0.5184 0.995 0.91 0 6.90277 0.002 0.000235539 2.23232 
5.718 0.000132348 0.738416 0 0 0.519 0.995 0.91 0 6.90261 0 0.000235285 2.23246 
5.719 0.0001322 0.738506 0 0 0.5204 0.995 0.91 0 6.90245 0 0.000235032 2.23259 
5.72 0.000132161 0.738595 0 0 0.5216 0.995 0.91 0 6.90229 0 0.000234962 2.23273 
5.721 0.000131937 0.738684 0 0 0.5218 0.995 0.911 0 6.90213 0.002 0.000234586 2.23287 
5.722 0.000131769 0.738772 0 0 0.5226 0.995 0.912 0 6.90197 0 0.000234302 2.233 
5.723 0.000131617 0.73886 0 0 0.523 0.995 0.912 0 6.90182 0.002 0.000234045 2.23314 
5.724 0.000131471 0.738947 0 0 0.524 0.995 0.912 0 6.90166 0.001 0.000233797 2.23327 
5.725 0.000131327 0.739033 0 0 0.5246 0.995 0.912 0 6.9015 0.002 0.000233552 2.23341 
5.726 0.000131184 0.739119 0 0 0.5246 0.995 0.912 0 6.90134 0 0.00023331 2.23354 
5.727 0.000131043 0.739205 0 0 0.525 0.995 0.912 0 6.90118 0 0.00023307 2.23367 
5.728 0.000130902 0.73929 0 0 0.5256 0.995 0.912 0 6.90103 0 0.00023283 2.2338 
5.729 0.000130762 0.739374 0 0 0.5266 0.995 0.912 0 6.90087 0 0.000232593 2.23393 
5.73 0.000130622 0.739458 0 0 0.5278 0.997 0.912 0 6.90071 0 0.000232356 2.23406 
5.731 0.000130484 0.739542 0 0 0.5282 0.997 0.912 0 6.90055 0.001 0.000232121 2.23419 
5.732 0.000130346 0.739625 0 0 0.5292 0.998 0.912 0 6.9004 0.001 0.000231887 2.23432 
5.733 0.000130209 0.739707 0 0 0.5292 0.998 0.912 0 6.90024 0.003 0.000231654 2.23445 
5.734 0.000130072 0.739789 0 0 0.53 0.998 0.912 0 6.90009 0 0.000231423 2.23457 
5.735 0.000129937 0.739871 0 0 0.5302 0.998 0.912 0 6.89993 0 0.000231192 2.2347 
5.736 0.000129802 0.739952 0 0 0.5308 0.998 0.913 0 6.89978 0 0.000230963 2.23482 
5.737 0.000129668 0.740032 0 0 0.5312 0.998 0.913 0 6.89962 0.001 0.000230735 2.23495 
5.738 0.000129534 0.740112 0 0 0.5318 0.998 0.913 0 6.89947 0.001 0.000230509 2.23507 
5.739 0.000129402 0.740192 0 0 0.5326 0.998 0.913 0 6.89931 0.002 0.000230283 2.23519 
5.74 0.00012927 0.740271 0 0 0.5328 0.998 0.913 0 6.89916 0 0.000230059 2.23531 
5.741 0.000129138 0.740349 0 0 0.5334 0.998 0.914 0 6.899 0 0.000229836 2.23543 
5.742 0.000129008 0.740428 0 0 0.5344 0.998 0.914 0 6.89885 0 0.000229614 2.23555 
5.743 0.000128878 0.740505 0 0 0.5348 0.998 0.914 0 6.89869 0 0.000229393 2.23567 
5.744 0.000128749 0.740582 0 0 0.5352 0.998 0.914 0 6.89854 0.001 0.000229174 2.23579 
5.745 0.00012862 0.740659 0 0 0.5356 0.998 0.914 0 6.89839 0 0.000228955 2.23591 
5.746 0.000128492 0.740736 0 0 0.5362 0.998 0.914 0 6.89823 0.001 0.000228738 2.23603 
5.747 0.000128365 0.740811 0 0 0.537 0.998 0.914 0 6.89808 0 0.000228522 2.23614 
5.748 0.000128239 0.740887 0 0 0.5382 0.998 0.914 0 6.89793 0 0.000228307 2.23626 
5.749 0.000128113 0.740962 0 0 0.5388 0.998 0.914 0 6.89778 0.001 0.000228093 2.23638 
5.75 0.000127988 0.741036 0 0 0.5392 0.998 0.914 0 6.89762 0 0.00022788 2.23649 
5.751 0.000127863 0.74111 0 0 0.5396 0.997 0.915 0 6.89747 0.001 0.000227669 2.2366 
5.752 0.00012774 0.741184 0 0 0.5408 0.997 0.915 0 6.89732 0 0.000227458 2.23672 
5.753 0.000127616 0.741257 0 0 0.5414 0.997 0.916 0 6.89717 0 0.000227248 2.23683 
5.754 0.000127494 0.741329 0 0 0.5424 0.997 0.916 0 6.89702 0.003 0.00022704 2.23694 
5.755 0.000127372 0.741402 0 0 0.5426 0.996 0.916 0 6.89687 0.001 0.000226833 2.23705 
5.756 0.000127251 0.741473 0 0 0.5436 0.996 0.917 0 6.89672 0.002 0.000226626 2.23716 
5.757 0.00012713 0.741545 0 0 0.5438 0.996 0.917 0 6.89657 0 0.000226421 2.23727 
5.758 0.00012701 0.741616 0 0 0.5442 0.995 0.918 0 6.89641 0 0.000226217 2.23738 
5.759 0.000126891 0.741686 0 0 0.5446 0.995 0.918 0 6.89626 0.001 0.000226014 2.23749 
5.76 0.000126772 0.741756 0 0 0.5452 0.995 0.918 0 6.89611 0.001 0.000225812 2.2376 
5.761 0.000126654 0.741826 0 0 0.5456 0.995 0.918 0 6.89596 0.002 0.000225611 2.2377 
5.762 0.000126537 0.741895 0 0 0.5462 0.995 0.918 0 6.89582 0.002 0.000225411 2.23781 
5.763 0.00012642 0.741964 0 0 0.5468 0.995 0.918 0 6.89567 0.001 0.000225212 2.23791 
5.764 0.000126304 0.742032 0 0 0.5474 0.995 0.918 0 6.89552 0.002 0.000225015 2.23802 
5.765 0.000126188 0.7421 0 0 0.5476 0.995 0.919 0 6.89537 0 0.000224818 2.23812 
5.766 0.000126073 0.742167 0 0 0.548 0.995 0.919 0 6.89522 0.001 0.000224622 2.23823 
5.767 0.000125958 0.742234 0 0 0.5484 0.995 0.919 0 6.89507 0 0.000224427 2.23833 
