Time INa IKr IKs Ito1 IK1 IKp INaCa INaK IpCa ICab INab ICa JDHPR Jup Jtrpn Jtr Jxfer IKv43 IKv14 IKv14_K IKv14_Na Ito2 Istim Itot 
8.029 -4.86277e-07 0.0294091 0.000178038 1.18849 0.136087 0.0555 0.100738 0.284496 0.0133971 -0.028812 -0.0698435 -3.07899 9.47073e-05 6.43258e-05 0.000488904 0.000245776 0.000793482 0.96262 0.225866 0.230384 -0.00451779 0.747671 0 -0.621681 
8.03 -3.53683e-07 0.0300946 0.000197127 1.0515 0.136087 0.0555 0.0964454 0.284494 0.013689 -0.0286789 -0.0698437 -2.48357 7.63926e-05 6.66188e-05 0.000497407 0.000255255 0.000781072 0.852065 0.199435 0.203424 -0.00398912 0.823521 0 -0.090562 
8.031 -2.65113e-07 0.0307017 0.000215193 0.941404 0.136087 0.0555 0.0927131 0.284493 0.0139346 -0.0285673 -0.0698438 -2.24492 6.90521e-05 6.85639e-05 0.000502804 0.000262816 0.000791743 0.763079 0.178326 0.181893 -0.00356689 0.650148 0 -0.138136 
8.032 -1.90371e-07 0.0313867 0.000236859 0.829366 0.136087 0.0555 0.0883719 0.284491 0.0142111 -0.028442 -0.069844 -2.40086 7.38488e-05 7.076e-05 0.000508455 0.000270958 0.000789265 0.672385 0.15698 0.16012 -0.00313994 0.606805 0 -0.452695 
8.033 -1.42132e-07 0.0319819 0.000256777 0.741902 0.136087 0.0555 0.0847588 0.28449 0.014434 -0.0283412 -0.0698442 -2.16346 6.65465e-05 7.25513e-05 0.00051072 0.000276898 0.000780109 0.601478 0.140424 0.143233 -0.00280878 0.639313 0 -0.272927 
8.034 -1.04451e-07 0.0326016 0.000278577 0.659938 0.136087 0.0555 0.0811858 0.284488 0.0146484 -0.0282443 -0.0698444 -2.2093 6.79565e-05 7.42959e-05 0.000510446 0.000282054 0.000771087 0.534934 0.125005 0.127505 -0.00250036 0.693492 0 -0.349172 
8.035 -7.56483e-08 0.0332435 0.000302286 0.584081 0.136087 0.0555 0.0778434 0.284487 0.0148436 -0.0281561 -0.0698446 -1.83512 5.64467e-05 7.59188e-05 0.000506293 0.000285527 0.00073375 0.473255 0.110827 0.113044 -0.00221678 0.736835 0 -0.00989278 
8.036 -5.51364e-08 0.0338666 0.000326391 0.518476 0.136087 0.0555 0.0749901 0.284485 0.0150064 -0.0280826 -0.0698448 -1.91149 5.87959e-05 7.73092e-05 0.000498532 0.000287015 0.000710998 0.41983 0.0986458 0.100619 -0.00197313 0.639313 0 -0.251364 
8.037 -4.01925e-08 0.034484 0.000351329 0.460552 0.136087 0.0555 0.0722578 0.284484 0.015159 -0.0280137 -0.0698449 -2.58498 7.95121e-05 7.86264e-05 0.000489905 0.000287555 0.000719855 0.372591 0.0879612 0.0897206 -0.00175941 0.54179 0 -1.08217 
8.038 -2.92696e-08 0.0350986 0.000377186 0.409232 0.136087 0.0555 0.0694583 0.284483 0.0153121 -0.0279446 -0.0698451 -2.28957 7.04253e-05 7.99453e-05 0.000481851 0.00028808 0.000703682 0.330675 0.0785566 0.0801279 -0.0015713 0.628477 0 -0.753331 
8.039 -2.10786e-08 0.03573 0.00040483 0.362419 0.136087 0.0555 0.0666869 0.284481 0.0154606 -0.0278775 -0.0698453 -2.13697 6.57316e-05 8.12383e-05 0.000472625 0.000288059 0.000681451 0.292384 0.0700354 0.0714363 -0.00140086 0.650148 0 -0.627775 
8.04 -1.52597e-08 0.036347 0.000432894 0.32188 0.136087 0.0555 0.0642717 0.28448 0.0155876 -0.0278201 -0.0698455 -1.83162 5.63391e-05 8.23743e-05 0.000461297 0.000286505 0.000648979 0.259174 0.062706 0.0639602 -0.00125426 0.660984 0 -0.353712 
8.041 -1.10671e-08 0.0369566 0.000461641 0.286351 0.136087 0.0555 0.0622225 0.284478 0.0156936 -0.0277721 -0.0698457 -1.48629 4.57171e-05 8.33591e-05 0.000447696 0.000284044 0.000615622 0.230026 0.0563254 0.057452 -0.00112663 0.682656 0 -0.0234993 
8.042 -8.07615e-09 0.0375506 0.000490639 0.255594 0.136087 0.0555 0.0604319 0.284477 0.0157849 -0.0277308 -0.0698458 -1.71746 5.28278e-05 8.42327e-05 0.000433294 0.000280896 0.000606255 0.204755 0.0508383 0.0518551 -0.00101688 0.552626 0 -0.416496 
8.043 -5.89405e-09 0.038141 0.000520419 0.228418 0.136087 0.0555 0.0586278 0.284476 0.0158758 -0.0276896 -0.069846 -1.75671 5.40351e-05 8.50972e-05 0.000419708 0.000277363 0.000587942 0.182396 0.0460219 0.0469424 -0.000920541 0.520119 0 -0.516482 
8.044 -4.24109e-09 0.0387541 0.00055237 0.203388 0.136087 0.0555 0.0568415 0.284474 0.0159646 -0.0276494 -0.0698462 -1.33468 4.10538e-05 8.59517e-05 0.000405475 0.000273348 0.00056498 0.161772 0.0416156 0.042448 -0.000832406 0.379253 0 -0.261361 
8.045 -3.07916e-09 0.039347 0.000584261 0.18195 0.136087 0.0555 0.0554226 0.284473 0.0160343 -0.0276178 -0.0698463 -1.48656 4.57255e-05 8.6662e-05 0.000389952 0.000268823 0.000541718 0.144083 0.0378673 0.0386248 -0.000757432 0.46594 0 -0.348688 
8.046 -2.24624e-09 0.0399278 0.00061645 0.163305 0.136087 0.0555 0.0541147 0.284471 0.0160979 -0.0275889 -0.0698465 -1.45273 4.46848e-05 8.73203e-05 0.000374844 0.000264018 0.000521151 0.128676 0.034629 0.0353217 -0.000692659 0.563462 0 -0.236582 
8.047 -1.62549e-09 0.0405199 0.000650248 0.146434 0.136087 0.0555 0.0525837 0.28447 0.0161717 -0.0275554 -0.0698467 -1.44482 4.44415e-05 8.80463e-05 0.000361669 0.000259215 0.000521398 0.114716 0.0317184 0.0323529 -0.000634441 0.368417 0 -0.441385 
8.048 -1.21411e-09 0.0410512 0.000681417 0.132945 0.136087 0.0555 0.0512905 0.284469 0.0162334 -0.0275274 -0.0698468 -1.44624 4.44852e-05 8.86619e-05 0.00034974 0.000255089 0.000504997 0.103539 0.0294063 0.0299945 -0.000588192 0.487611 0 -0.337744 
8.049 -8.88784e-10 0.0416161 0.000715438 0.120134 0.136087 0.0555 0.0499686 0.284468 0.0162959 -0.0274989 -0.069847 -1.6072 4.94364e-05 8.92899e-05 0.000337231 0.000250481 0.000487138 0.0929094 0.0272242 0.0277688 -0.000544546 0.390089 0 -0.609677 
8.05 -6.44105e-10 0.0421959 0.000751315 0.108453 0.136087 0.0555 0.048804 0.284466 0.0163505 -0.0274741 -0.0698472 -1.14467 3.52091e-05 8.98633e-05 0.000323587 0.000245463 0.000462516 0.0832046 0.0252479 0.0257529 -0.000505017 0.433432 0 -0.115949 
8.051 -4.67332e-10 0.0427704 0.000787816 0.0981913 0.136087 0.0555 0.0476877 0.284465 0.0164024 -0.0274505 -0.0698473 -1.41873 4.3639e-05 9.04106e-05 0.000310513 0.000240663 0.000456228 0.0746677 0.0235236 0.0239941 -0.000470527 0.368417 0 -0.465717 
8.052 -3.49949e-10 0.0432856 0.000821366 0.089983 0.136087 0.0555 0.0465415 0.284464 0.0164553 -0.0274264 -0.0698475 -1.376 4.23248e-05 9.09396e-05 0.000300397 0.000236266 0.000446075 0.0678298 0.0221532 0.0225963 -0.000443115 0.530954 0 -0.269185 
8.053 -2.56239e-10 0.0438378 0.000858188 0.0821201 0.136087 0.0555 0.0454612 0.284462 0.0165048 -0.0274038 -0.0698477 -1.69016 5.19882e-05 9.14519e-05 0.000288989 0.000231404 0.000427459 0.0612714 0.0208487 0.0212658 -0.000417023 0.33591 0 -0.786674 
8.054 -1.91777e-10 0.0443484 0.000893043 0.0756228 0.136087 0.0555 0.0445877 0.284461 0.0165445 -0.0273857 -0.0698478 -1.18405 3.64204e-05 9.18793e-05 0.000278045 0.000226499 0.00039955 0.0558451 0.0197777 0.0201733 -0.0003956 0.411761 0 -0.211476 
8.055 -1.4038e-10 0.0448954 0.000931229 0.0694048 0.136087 0.0555 0.043815 0.28446 0.0165794 -0.0273698 -0.069848 -1.53003 4.70626e-05 9.22794e-05 0.000265787 0.000221236 0.000392293 0.0506456 0.0187592 0.0191344 -0.000375228 0.281731 0 -0.693847 
8.056 -1.02015e-10 0.0454519 0.000971005 0.0637821 0.136087 0.0555 0.0430688 0.284459 0.0166129 -0.0273545 -0.0698481 -1.29723 3.99017e-05 9.26667e-05 0.000253714 0.000215968 0.000376776 0.0459377 0.0178444 0.0182013 -0.00035693 0.33591 0 -0.412587 
8.057 -7.40489e-11 0.0460074 0.00101163 0.0588034 0.136087 0.0555 0.0426158 0.284457 0.0166331 -0.0273452 -0.0698483 -1.11377 3.42586e-05 9.29572e-05 0.000240303 0.00021035 0.000345503 0.0417635 0.0170399 0.0173807 -0.000340837 0.346746 0 -0.223097 
8.058 -5.3717e-11 0.0465608 0.00105304 0.0544041 0.136087 0.0555 0.0423141 0.284456 0.0166465 -0.0273391 -0.0698485 -1.22488 3.76763e-05 9.31942e-05 0.000226723 0.000204525 0.000331842 0.0380703 0.0163338 0.0166605 -0.000326715 0.455104 0 -0.229939 
8.059 -3.90497e-11 0.0471074 0.00109486 0.0505484 0.136087 0.0555 0.0420939 0.284455 0.0166561 -0.0273347 -0.0698486 -1.18972 3.65948e-05 9.33979e-05 0.00021359 0.000198716 0.000314766 0.0348292 0.0157192 0.0160336 -0.000314421 0.357582 0 -0.295778 
8.06 -2.92178e-11 0.047602 0.00113349 0.0474359 0.136087 0.0555 0.0419334 0.284454 0.0166632 -0.0273315 -0.0698488 -0.959667 2.95186e-05 9.35646e-05 0.000202128 0.000193571 0.000295175 0.0322096 0.0152263 0.0155309 -0.000304562 0.346746 0 -0.0792926 
8.061 -2.13875e-11 0.0481312 0.00117566 0.0444603 0.136087 0.0555 0.0418349 0.284452 0.0166674 -0.0273296 -0.0698489 -0.883734 2.7183e-05 9.37151e-05 0.000190092 0.000188468 0.000287748 0.0297022 0.0147581 0.0150533 -0.000295197 0.20588 0 -0.146724 
8.062 -1.60092e-11 0.0486199 0.00121538 0.0420048 0.136087 0.0555 0.0416544 0.284451 0.0166753 -0.0273259 -0.0698491 -0.998605 3.07163e-05 9.38761e-05 0.000180245 0.000184062 0.000284823 0.0276306 0.0143742 0.0146617 -0.000287518 0.260059 0 -0.209513 
8.063 -1.17186e-11 0.0491436 0.00125878 0.0396536 0.136087 0.0555 0.041331 0.28445 0.0166896 -0.0273194 -0.0698492 -1.34258 4.12968e-05 9.40825e-05 0.000171185 0.00017967 0.000283755 0.0256446 0.014009 0.0142892 -0.000280213 0.357582 0 -0.458057 
8.064 -8.77182e-12 0.0496272 0.00129962 0.0377135 0.136087 0.0555 0.0410368 0.284449 0.0167025 -0.0273135 -0.0698494 -1.3852 4.26078e-05 9.42671e-05 0.000163256 0.000175643 0.00027278 0.024004 0.0137096 0.0139838 -0.000274224 0.249224 0 -0.610729 
8.065 -6.42088e-12 0.0501454 0.00134422 0.0358557 0.136087 0.0555 0.0406855 0.284447 0.0167179 -0.0273065 -0.0698496 -1.10958 3.41298e-05 9.44705e-05 0.000155479 0.000171224 0.000258801 0.022431 0.0134247 0.0136932 -0.000268526 0.184209 0 -0.401744 
8.066 -4.80733e-12 0.0506235 0.00138613 0.0343238 0.136087 0.0555 0.040539 0.284446 0.0167243 -0.0273036 -0.0698497 -1.07553 3.30825e-05 9.46004e-05 0.000147515 0.000167231 0.000247935 0.0211325 0.0131913 0.0134552 -0.000263858 0.238388 0 -0.314665 
8.067 -3.51967e-12 0.051136 0.00143186 0.0328567 0.136087 0.0555 0.0403956 0.284445 0.0167305 -0.0273007 -0.0698499 -0.923394 2.84029e-05 9.47308e-05 0.00013938 0.000163013 0.000234511 0.0198874 0.0129693 0.0132287 -0.000259416 0.346746 0 -0.0552169 
8.068 -2.63435e-12 0.0516096 0.0014749 0.0316448 0.136087 0.0555 0.040304 0.284444 0.0167344 -0.0272989 -0.06985 -1.73015 5.3218e-05 9.48347e-05 0.000132037 0.000159073 0.000236152 0.0188578 0.012787 0.0130428 -0.000255771 0.216716 0 -0.992783 
8.069 -1.92832e-12 0.052117 0.00152181 0.0304847 0.136087 0.0555 0.0402293 0.284443 0.0167375 -0.0272975 -0.0698502 -0.999122 3.07322e-05 9.49343e-05 0.000124446 0.000154765 0.000210379 0.017871 0.0126137 0.012866 -0.000252304 0.20588 0 -0.27327 
8.07 -1.44342e-12 0.0525856 0.00156589 0.0295274 0.136087 0.0555 0.0403786 0.284441 0.0167307 -0.0273006 -0.0698503 -0.880476 2.70828e-05 9.49569e-05 0.000116411 0.000150879 0.000198845 0.0170558 0.0124716 0.012721 -0.000249462 0.195044 0 -0.165766 
8.071 -1.05657e-12 0.0530877 0.00161393 0.0286106 0.136087 0.0555 0.0405816 0.28444 0.0167216 -0.0273048 -0.0698505 -0.805087 2.47638e-05 9.49637e-05 0.000108039 0.000146853 0.000188839 0.0162742 0.0123364 0.0125831 -0.000246758 0.173373 0 -0.112227 
8.072 -7.90884e-13 0.0535513 0.00165904 0.0278541 0.136087 0.0555 0.040838 0.284439 0.0167101 -0.0273101 -0.0698506 -0.886258 2.72606e-05 9.49454e-05 0.000100321 0.000143178 0.000177316 0.0156286 0.0122255 0.0124701 -0.000244541 0.216716 0 -0.150064 
8.073 -5.78918e-13 0.0540481 0.00170819 0.0271297 0.136087 0.0555 0.0410221 0.284438 0.0167017 -0.0273139 -0.0698508 -1.383 4.25399e-05 9.49482e-05 9.31658e-05 0.000139288 0.000185117 0.0150096 0.0121201 0.0123625 -0.000242431 0.162537 0 -0.70099 
8.074 -4.33343e-13 0.0545069 0.00175431 0.0265319 0.136087 0.0555 0.0410738 0.284436 0.0166993 -0.027315 -0.0698509 -1.57889 4.85654e-05 9.49821e-05 8.77271e-05 0.000135855 0.000177233 0.0144982 0.0120336 0.0122743 -0.000240702 0.270895 0 -0.78857 
8.075 -3.17202e-13 0.0549986 0.00180453 0.0259594 0.136087 0.0555 0.0412649 0.284435 0.0166906 -0.027319 -0.0698511 -0.808457 2.48675e-05 9.49737e-05 8.13429e-05 0.000132311 0.000157228 0.014008 0.0119514 0.0121904 -0.000239057 0.195044 0 -0.093843 
8.076 -2.37438e-13 0.0554526 0.00185165 0.0254869 0.136086 0.0555001 0.0416237 0.284434 0.0166744 -0.0273263 -0.0698512 -0.73226 2.25238e-05 9.49077e-05 7.46149e-05 0.000129051 0.00014498 0.013603 0.0118839 0.0121217 -0.000237708 0.249224 0 0.0368954 
8.077 -1.73802e-13 0.055939 0.00190293 0.0250345 0.136086 0.0555001 0.0421038 0.284433 0.0166528 -0.0273362 -0.0698514 -1.34941 4.15069e-05 9.48042e-05 6.72299e-05 0.00012557 0.000143675 0.0132147 0.0118198 0.0120562 -0.000236425 0.119194 0 -0.709754 
8.078 -1.30098e-13 0.0563883 0.00195102 0.0246611 0.136086 0.0555001 0.0424278 0.284432 0.0166381 -0.0273429 -0.0698515 -0.540896 1.66375e-05 9.47405e-05 6.16012e-05 0.000122449 0.000125992 0.0128939 0.0117672 0.0120026 -0.000235373 0.173373 0 0.153367 
8.079 -9.52301e-14 0.0568697 0.00200333 0.0243036 0.136086 0.0555001 0.0427721 0.28443 0.0166225 -0.0273501 -0.0698517 -1.19341 3.67084e-05 9.46692e-05 5.59864e-05 0.000119309 0.00013604 0.0125864 0.0117172 0.0119515 -0.000234372 0.173373 0 -0.498652 
8.08 -7.12834e-14 0.0573142 0.00205237 0.0240085 0.136086 0.0555001 0.0429303 0.284429 0.0166152 -0.0273534 -0.0698519 -1.34094 4.12464e-05 9.46482e-05 5.21554e-05 0.000116687 0.000143042 0.0123324 0.0116761 0.0119097 -0.000233552 0.195044 0 -0.624169 
8.081 -5.21787e-14 0.0577906 0.0021057 0.0237259 0.136086 0.0555001 0.0431042 0.284428 0.0166072 -0.0273571 -0.069852 -0.847884 2.60803e-05 9.46211e-05 4.82418e-05 0.000114001 0.000122479 0.0120888 0.0116371 0.0118699 -0.000232771 0.173373 0 -0.152372 
8.082 -3.90578e-14 0.0582304 0.00215566 0.0234927 0.136086 0.0555001 0.0433455 0.284427 0.0165962 -0.0273621 -0.0698522 -1.15673 3.55801e-05 9.45688e-05 4.43409e-05 0.000111639 0.000126993 0.0118876 0.0116051 0.0118372 -0.000232131 0.162537 0 -0.471571 
8.083 -2.85899e-14 0.0587018 0.00220998 0.0232694 0.136086 0.0555001 0.0436342 0.284425 0.0165829 -0.0273681 -0.0698523 -0.732552 2.25327e-05 9.45007e-05 4.01986e-05 0.000109176 0.00011142 0.0116947 0.0115747 0.0118062 -0.000231522 0.119194 0 -0.0901681 
8.084 -2.14006e-14 0.0591371 0.00226086 0.023085 0.136086 0.0555001 0.0438737 0.284424 0.0165719 -0.0273732 -0.0698525 -1.26796 3.90015e-05 9.44432e-05 3.68022e-05 0.000107021 0.000121331 0.0115353 0.0115497 0.0117807 -0.000231023 0.0758506 0 -0.668396 
8.085 -0 0.0596035 0.00231615 0.0229085 0.136086 0.0555001 0.0440983 0.284423 0.0165616 -0.0273779 -0.0698526 -0.844203 2.5967e-05 9.43886e-05 3.35706e-05 0.000104749 0.000108544 0.0113826 0.011526 0.0117565 -0.000230548 0.173373 0 -0.146563 
8.086 -0 0.0600342 0.00236792 0.0227628 0.136086 0.0555001 0.044376 0.284422 0.0165488 -0.0273837 -0.0698528 -0.847574 2.60707e-05 9.43144e-05 3.03159e-05 0.000102854 0.000104648 0.0112564 0.0115065 0.0117367 -0.000230159 0.140865 0 -0.181847 
8.087 -0 0.0604958 0.00242415 0.0226233 0.136086 0.0555001 0.0446234 0.28442 0.0165374 -0.0273889 -0.069853 -1.03621 3.18729e-05 9.42477e-05 2.73662e-05 0.000100999 0.000108451 0.0111353 0.011488 0.0117178 -0.000229789 0.119194 0 -0.391543 
8.088 -0 0.060922 0.00247679 0.0225082 0.136086 0.0555001 0.0448563 0.284419 0.0165266 -0.0273939 -0.0698531 -0.92364 2.84105e-05 9.41827e-05 2.47697e-05 9.94271e-05 0.000100621 0.0110354 0.0114728 0.0117023 -0.000229485 0.0975222 0 -0.30007 
8.089 -0 0.0613787 0.00253396 0.0223979 0.136086 0.0555001 0.0451302 0.284418 0.0165139 -0.0273996 -0.0698533 -1.11763 3.43773e-05 9.41036e-05 2.19983e-05 9.78158e-05 9.83146e-05 0.0109396 0.0114583 0.0116875 -0.000229196 0.195044 0 -0.395876 
8.09 -0 0.0618004 0.00258745 0.0223069 0.136086 0.0555001 0.0453645 0.284417 0.016503 -0.0274046 -0.0698534 -1.23527 3.7996e-05 9.40343e-05 1.97129e-05 9.6266e-05 9.71087e-05 0.0108604 0.0114465 0.0116755 -0.000228959 0.0975222 0 -0.610443 
8.091 -0 0.0622524 0.00264552 0.0222197 0.136086 0.0555001 0.0456488 0.284416 0.0164898 -0.0274106 -0.0698536 -0.923889 2.84181e-05 9.39478e-05 1.71911e-05 9.4649e-05 9.02783e-05 0.0107845 0.0114352 0.011664 -0.000228734 0.108358 0 -0.287537 
8.092 -0 0.0626697 0.00269985 0.0221478 0.136086 0.0555001 0.045956 0.284414 0.0164756 -0.0274171 -0.0698537 -1.19563 3.67767e-05 9.38523e-05 1.47232e-05 9.32776e-05 9.45452e-05 0.0107218 0.011426 0.0116545 -0.000228549 0.108358 0 -0.558595 
8.093 -0 0.0631169 0.00275881 0.0220789 0.136086 0.0555001 0.0461174 0.284413 0.016468 -0.0274206 -0.0698539 -1.07636 3.3108e-05 9.37999e-05 1.33201e-05 9.19673e-05 9.68811e-05 0.0106617 0.0114172 0.0116456 -0.000228374 0.151701 0 -0.395393 
8.094 -0 0.0635299 0.00281395 0.022022 0.136086 0.0555001 0.046387 0.284412 0.0164554 -0.0274263 -0.069854 -0.616836 1.89734e-05 9.37128e-05 1.13095e-05 9.08308e-05 8.2607e-05 0.010612 0.01141 0.0116382 -0.00022823 0.13003 0 0.0431189 
8.095 -0 0.0639724 0.00287377 0.0219675 0.136086 0.0555001 0.0467845 0.284411 0.0164369 -0.0274348 -0.0698542 -0.927084 2.85164e-05 9.35843e-05 8.59298e-06 8.94787e-05 8.13592e-05 0.0105644 0.0114032 0.0116312 -0.000228093 0.0650148 0 -0.331327 
8.096 -0 0.064381 0.00292971 0.0219226 0.136086 0.0555001 0.0470302 0.284409 0.0164253 -0.02744 -0.0698544 -0.693441 2.13297e-05 9.35015e-05 7.02115e-06 8.83363e-05 7.95887e-05 0.0105251 0.0113975 0.0116255 -0.00022798 0.0758506 0 -0.0862008 
8.097 -0 0.0648189 0.00299038 0.0218795 0.136086 0.0555001 0.0474046 0.284408 0.0164078 -0.027448 -0.0698545 -0.770099 2.36877e-05 9.33767e-05 4.72031e-06 8.72208e-05 7.78299e-05 0.0104873 0.0113922 0.0116201 -0.000227873 0.173373 0 -0.0645338 
8.098 -0 0.0652233 0.0030471 0.021844 0.136086 0.0555001 0.0476965 0.284407 0.016394 -0.0274543 -0.0698547 -0.811717 2.49678e-05 9.32769e-05 3.0726e-06 8.63325e-05 7.8591e-05 0.0104562 0.0113878 0.0116156 -0.000227786 0.140865 0 -0.137963 
8.099 -0 0.0656566 0.0031086 0.02181 0.136086 0.0555001 0.0479026 0.284406 0.0163843 -0.0274587 -0.0698548 -0.8871 2.72865e-05 9.32021e-05 2.10716e-06 8.56326e-05 8.37273e-05 0.0104263 0.0113836 0.0116113 -0.000227702 0.108358 0 -0.245202 
8.1 -0 0.0660567 0.00316608 0.0217819 0.136086 0.0555001 0.0481866 0.284404 0.0163709 -0.0274648 -0.069855 -0.386943 1.19021e-05 9.31029e-05 6.45015e-07 8.49613e-05 6.74609e-05 0.0104017 0.0113802 0.0116079 -0.000227634 0.0866864 0 0.233976 
8.101 -0 0.0664855 0.00322839 0.021755 0.136086 0.0555001 0.0484582 0.284403 0.016358 -0.0274707 -0.0698551 -0.846956 2.60517e-05 9.30057e-05 -5.95358e-07 8.41928e-05 7.76684e-05 0.010378 0.011377 0.0116045 -0.000227569 0.0975222 0 -0.214486 
8.102 -0 0.0668814 0.00328661 0.0217328 0.136086 0.0555001 0.048729 0.284402 0.0163451 -0.0274765 -0.0698553 -0.926563 2.85004e-05 9.29087e-05 -1.81358e-06 8.34646e-05 7.35428e-05 0.0103585 0.0113743 0.0116018 -0.000227516 0.0975222 0 -0.29341 
8.103 -0 0.0673057 0.00334972 0.0217115 0.136086 0.0555001 0.0489428 0.284401 0.0163349 -0.0274812 -0.0698555 -0.885807 2.72467e-05 9.28277e-05 -2.54051e-06 8.27125e-05 7.66866e-05 0.0103397 0.0113718 0.0115992 -0.000227465 0.0650148 0 -0.284498 
8.104 -0 0.0676975 0.00340866 0.0216939 0.136086 0.0555001 0.0491081 0.284399 0.016327 -0.0274848 -0.0698556 -1.273 3.91564e-05 9.27621e-05 -2.96603e-06 8.21198e-05 8.02671e-05 0.0103243 0.0113697 0.0115971 -0.000227424 0.0866864 0 -0.649429 
8.105 -0 0.0681173 0.00347254 0.0216771 0.136086 0.0555001 0.0492066 0.284398 0.0163222 -0.027487 -0.0698558 -0.885068 2.7224e-05 9.27157e-05 -2.89527e-06 8.15262e-05 7.67232e-05 0.0103094 0.0113677 0.0115951 -0.000227384 0.0975222 0 -0.250109 
8.106 -0 0.068505 0.0035322 0.0216632 0.136086 0.0555001 0.0494309 0.284397 0.0163115 -0.0274919 -0.0698559 -0.927082 2.85163e-05 9.26302e-05 -3.69976e-06 8.10858e-05 7.41595e-05 0.0102972 0.0113661 0.0115934 -0.000227352 0.140865 0 -0.248139 
8.107 -0 0.0689204 0.00359683 0.0216499 0.136086 0.0555001 0.0495371 0.284396 0.0163063 -0.0274942 -0.0698561 -1.07847 3.31729e-05 9.25803e-05 -3.63487e-06 8.07697e-05 8.26713e-05 0.0102854 0.0113645 0.0115919 -0.000227321 0.0975222 0 -0.442306 
8.108 -0 0.0693041 0.00365717 0.021639 0.136086 0.0555001 0.0496863 0.284394 0.0162991 -0.0274975 -0.0698562 -0.616117 1.89513e-05 9.25176e-05 -3.92516e-06 8.0378e-05 7.312e-05 0.0102757 0.0113633 0.0115906 -0.000227296 0.151701 0 0.0747964 
8.109 -0 0.0697151 0.00372255 0.0216285 0.136086 0.0555001 0.0499416 0.284393 0.0162869 -0.0275031 -0.0698564 -0.694484 2.13618e-05 9.24196e-05 -4.83768e-06 7.98766e-05 6.65089e-05 0.0102664 0.0113621 0.0115893 -0.000227272 0.13003 0 -0.0245401 
8.11 -0 0.0700948 0.00378357 0.0216198 0.136086 0.0555001 0.0502118 0.284392 0.0162739 -0.027509 -0.0698566 -0.809952 2.49135e-05 9.23175e-05 -5.84811e-06 7.94051e-05 7.02158e-05 0.0102587 0.0113611 0.0115883 -0.000227252 0.119194 0 -0.150163 
8.111 -0 0.0705015 0.00384966 0.0216115 0.136086 0.0555001 0.0504086 0.284391 0.0162644 -0.0275133 -0.0698567 -1.08018 3.32254e-05 9.22367e-05 -6.25776e-06 7.88771e-05 7.67903e-05 0.0102513 0.0113602 0.0115874 -0.000227234 0.119194 0 -0.41974 
8.112 -0 0.0708772 0.00391134 0.0216046 0.136085 0.0555001 0.0505863 0.284389 0.0162558 -0.0275172 -0.0698569 -0.539425 1.65923e-05 9.21628e-05 -6.60195e-06 7.84637e-05 6.95972e-05 0.0102452 0.0113594 0.0115866 -0.000227218 0.108358 0 0.110769 
8.113 -0 0.0712797 0.00397813 0.0215981 0.136085 0.0555001 0.0507944 0.284388 0.0162457 -0.0275218 -0.069857 -0.924786 2.84457e-05 9.20773e-05 -7.05846e-06 7.806e-05 7.24433e-05 0.0102394 0.0113587 0.0115859 -0.000227204 0.108358 0 -0.273937 
8.114 -0 0.0716514 0.00404046 0.0215926 0.136085 0.0555001 0.0509618 0.284387 0.0162376 -0.0275255 -0.0698572 -0.733185 2.25522e-05 9.20058e-05 -7.29495e-06 7.77712e-05 6.99808e-05 0.0102346 0.0113581 0.0115852 -0.000227192 0.0975222 0 -0.0925894 
8.115 -0 0.0720497 0.00410793 0.0215874 0.136085 0.0555001 0.0511599 0.284385 0.016228 -0.0275298 -0.0698574 -0.693133 2.13202e-05 9.19227e-05 -7.65788e-06 7.74797e-05 6.86372e-05 0.01023 0.0113575 0.0115847 -0.000227181 0.0866864 0 -0.0627298 
8.116 -0 0.0724175 0.00417089 0.0215832 0.136085 0.0555001 0.0514778 0.284384 0.0162126 -0.0275368 -0.0698575 -0.540988 1.66404e-05 9.18022e-05 -8.8554e-06 7.71282e-05 6.0532e-05 0.0102261 0.011357 0.0115842 -0.000227171 0.0866864 0 0.0901364 
8.117 -0 0.0728117 0.00423903 0.021579 0.136085 0.0555001 0.0518295 0.284383 0.0161956 -0.0275445 -0.0698577 -0.578657 1.77991e-05 9.1669e-05 -1.01262e-05 7.67232e-05 5.93729e-05 0.0102225 0.0113566 0.0115837 -0.000227163 0.0975222 0 0.0640859 
8.118 -0 0.0731757 0.0043026 0.0215757 0.136085 0.0555001 0.0522384 0.284382 0.0161758 -0.0275535 -0.0698578 -0.578856 1.78052e-05 9.15181e-05 -1.178e-05 7.63696e-05 5.59982e-05 0.0102195 0.0113562 0.0115834 -0.000227155 0.054179 0 0.0213467 
8.119 -0 0.0735657 0.00437139 0.0215724 0.136085 0.0555001 0.0525305 0.28438 0.0161616 -0.02756 -0.069858 -0.579048 1.78111e-05 9.14028e-05 -1.24827e-05 7.60748e-05 6.33152e-05 0.0102166 0.0113559 0.011583 -0.000227149 0.0975222 0 0.0652233 
8.12 -0 0.0739258 0.00443555 0.0215697 0.136085 0.0555001 0.0527501 0.284379 0.0161508 -0.0275649 -0.0698582 -0.964764 2.96754e-05 9.13121e-05 -1.27669e-05 7.58531e-05 6.77103e-05 0.0102142 0.0113556 0.0115827 -0.000227143 0.0866864 0 -0.330704 
